Date,Open,High,Low,Close,Volume,ema_9,ema_21,ema_50,sma_20,macd,macd_signal,macd_diff,adx,rsi_14,rsi_7,stoch_k,stoch_d,williams_r,cci,bb_upper,bb_lower,bb_width,bb_pct,atr_14,obv,cmf,volume_sma,volume_ratio,returns_1d,returns_5d,returns_10d,high_low_pct,close_open_pct,dist_ema9,dist_ema21,dist_ema50,future_return,label,label_str
2015-03-13,1060.0,1064.0,1034.6,1042.65,1356695,1058.1892147531014,1059.1282216547402,1039.0685899575449,1064.675,3.1004710094623533,7.935971919044618,-4.835500909582264,31.349572553128457,45.23923320413184,36.391087338193294,10.77643908969234,21.943449148495887,-89.22356091030767,-128.11768639251122,1090.5850849091614,1038.7649150908385,4.8672289495219605,0.0749724464968443,23.63611966609445,22283834,-0.1701386977579015,1915660.9,0.708212502536331,-0.0113313104494593,-0.0391208183577548,-0.0107685009487664,0.0281973816717019,-0.0163679245283018,-0.0149035771861135,-0.0158041736486261,0.003434911084693,0.012708003644559485,1,HOLD
2015-03-16,1045.0,1057.9,1042.5,1051.55,1337193,1056.8613718024812,1058.4392924134002,1039.5580570180332,1063.9625,2.218664652367579,6.79251046570921,-4.573845813341631,29.492267150623256,48.50479930790572,44.18226772345357,22.690763052208883,19.915841864012,-77.30923694779112,-92.94295488901346,1090.4861097656403,1037.43889023436,4.985816655312612,0.2660103562509844,23.04782540423057,23621027,-0.1276897658993611,1886089.3,0.7089765049830885,0.0085359420706851,-0.0070349386213409,-0.0183439133681853,0.0146450477866008,0.006267942583732,-0.0050509931077754,-0.0065515595201371,0.011404063508123,-0.003613713090200088,1,HOLD
2015-03-17,1060.0,1065.9,1042.85,1058.05,1342326,1057.0990974419851,1058.403902194,1040.28323125262,1063.4875,2.021025316725172,5.838213435912403,-3.817188119187231,28.26460262741464,50.81185174333383,49.457176207468464,31.39223560910312,21.61981258366812,-68.60776439089688,-55.46675024813101,1090.0772889235693,1036.8977110764306,5.000489225039196,0.3977521029664856,23.04798073249983,24963353,-0.0905677787304109,1860846.65,0.7213522941291267,0.0061813513385002,0.0052254049688851,-0.0226317491108956,0.0217853598601202,-0.0018396226415094,0.0008987312112044,-0.0003344853211096,0.0167919935233495,-0.01899721185199177,1,HOLD
2015-03-18,1060.15,1071.9,1053.2,1063.55,1287083,1058.389277953588,1058.8717292672727,1041.1956535564389,1062.925,2.2818944945922794,5.126949647648378,-2.845055153056099,27.475683563904678,52.74118629645154,53.770009467041,38.75502008032132,30.946006247211116,-61.24497991967868,-7.297304574951798,1089.0048293706068,1036.8451706293931,4.907181479522419,0.5119824403587625,22.737410680178417,26250436,-0.1004259936138396,1857929.65,0.6927512029317149,0.0051982420490523,0.0067206209475128,-0.0182766418978169,0.0175826242301725,0.0032070933358485,0.0048523548929639,0.00439873135511,0.0210186135523116,-0.027549245451553683,0,SELL
2015-03-19,1071.0,1073.8,1048.7,1052.2,1343393,1057.1514223628706,1058.2652084247934,1041.6271965542255,1061.545,1.5548615770285323,4.41253203352441,-2.8576704564958773,26.38052230194946,48.51238256692507,44.60615966685596,23.56091030789843,31.23605533244096,-76.43908969210158,-32.85417490264127,1086.815375937053,1036.2746240629472,4.761055996128832,0.3150997036356344,22.906167060165668,24907043,-0.1413367935082886,1868761.75,0.718867988388568,-0.0106718066851581,-0.0022757443580503,-0.0122970055383458,0.0238547804599885,-0.0175536881419233,-0.004705780614779,-0.0057643113712158,0.010048283069544,-0.04300513210416268,0,SELL
2015-03-20,1051.0,1059.5,1045.95,1055.9,1620809,1056.9011378902965,1058.050189477085,1042.186914336413,1060.6875,1.2626863672330728,3.7825629002661434,-2.5198765330330697,25.14161722851165,49.92201229415561,47.97807688803297,28.514056224899825,30.2766622043732,-71.48594377510018,-57.09856306515026,1085.4977977612116,1035.8772022387884,4.6781540767118655,0.403517885071805,22.237869413010973,26527852,-0.0969747605265534,1872226.9,0.8657118429395497,0.0035164417411139,0.0127080036445594,-0.0269099622154638,0.0128326546074438,0.0046622264509991,-0.0009481370303024,-0.0020363571143905,0.012987106414989,-0.03906619945070566,0,SELL
2015-03-23,1055.95,1059.4,1046.0,1047.75,1361685,1055.0709103122372,1057.113808615532,1042.4050745585146,1059.7,0.3692421274533899,3.0998987457035923,-2.7306566182502023,23.991205374605112,46.87756890226366,41.48811938564872,17.603748326640005,23.226238286479425,-82.39625167336,-69.9668920822772,1084.91594733497,1034.48405266503,4.75907281966028,0.2630467766835089,21.60659302636734,25166167,-0.1076408992714629,1870541.6,0.7279629600325381,-0.0077185339520788,-0.0036137130902,-0.0106232294617564,0.0127893104271057,-0.0077655192007197,-0.0069872682531492,-0.0089370638182123,0.005101336617977,-0.010355523741350403,1,HOLD
2015-03-24,1043.3,1057.0,1035.45,1037.95,2243391,1051.6467282497897,1055.3716441959382,1042.2303657522984,1058.215,-1.1167240675586072,2.2565741830511525,-3.37329825060976,22.486970772282664,43.44654153793975,34.87087571229149,4.484605087014906,16.86746987951825,-95.5153949129851,-111.7498327607535,1084.841961899548,1031.5880381004515,5.032429496755986,0.1194646599854161,21.60255066734109,22922776,-0.1703702503524168,1909632.55,1.174776267821786,-0.00935337628251,-0.0189972118519917,-0.013871075008313,0.0207620790982224,-0.0051279593597238,-0.0131959422417165,-0.0167846661168053,-0.0041238650727861,-0.014692422563707286,1,HOLD
2015-03-25,1040.05,1046.7,1031.1,1034.25,2652225,1048.167382599832,1053.4514947235805,1041.9174102326006,1057.3049999999998,-2.563373091370749,1.2925847281667722,-3.8559578195375215,21.41239740461031,42.19097707304339,32.58184564098417,5.348047538200485,9.145466983951804,-94.65195246179952,-135.45447849920427,1085.8339309298472,1028.7760690701523,5.396537598866424,0.0959364888804962,21.173797048245312,20270551,-0.1803178998794006,1984137.25,1.3367144838392606,-0.0035647189170961,-0.0275492454515536,-0.0210137725401108,0.0150833937635969,-0.005576654968511,-0.0134564975584547,-0.0185656221644479,-0.0074134979285477,-0.0009668842156151936,1,HOLD
2015-03-26,1026.9,1032.2,1002.1,1006.95,8950155,1039.9239060798657,1049.2240861123455,1040.5461392430868,1055.745,-5.845353117532795,-0.1350028409731414,-5.710350276559653,22.0685636860024,34.31191726683937,20.818241544832645,6.085319949811828,5.305990858342411,-93.91468005018815,-248.87949984298655,1090.9289153591526,1020.5610846408478,6.665229834695389,-0.1934276572392197,21.957811544799217,11320396,-0.2420895755492449,2276308.2,3.931873109274042,-0.0263959390862943,-0.0430051321041626,-0.0451830077754598,0.029892248870351,-0.0194274028629857,-0.0327463191616918,-0.0419823090643484,-0.0333642576524025,0.024827449227866394,2,BUY
