Date,Open,High,Low,Close,Volume,ema_9,ema_21,ema_50,sma_20,macd,macd_signal,macd_diff,adx,rsi_14,rsi_7,stoch_k,stoch_d,williams_r,cci,bb_upper,bb_lower,bb_width,bb_pct,atr_14,obv,cmf,volume_sma,volume_ratio,returns_1d,returns_5d,returns_10d,high_low_pct,close_open_pct,dist_ema9,dist_ema21,dist_ema50
2015-03-13,2638.0,2639.95,2575.0,2582.35,793419,2639.277091858434,2633.505554364411,2596.170280041863,2658.4375,17.219573899342322,32.80982084991538,-15.59024695057306,17.270605345535948,44.75898406168927,33.814665659974736,3.0999578237030416,7.117157897603975,-96.90004217629696,-88.50531273539649,2766.7303754581785,2550.1446245418215,8.14710712275,0.1486957259280449,65.87432309762696,677003,0.1499887655648951,1211131.25,0.6551057121183191,-0.014012714533895965,-0.04231489551076417,-0.030048641238003992,0.025151509284179068,-0.02109552691432907,-0.02204468482523046,-0.01980969053939678,-0.0053518229681735795
2015-03-16,2585.2,2610.0,2552.0,2562.3,778148,2623.8816734867473,2627.0323221494646,2594.8420337657117,2659.615,9.532626142705794,28.154381908473468,-18.621755765767674,16.525919152446626,42.60237140733402,30.528563490586407,3.960015378700571,6.700171247648092,-96.03998462129942,-140.80140797250482,2763.0812510193564,2556.148748980643,7.78054350117266,0.029725881428748303,65.31187144779646,-101145,0.06456356500997178,1146080.5,0.6789645229981663,-0.007764245745154552,-0.03192534381139489,-0.042220353238015096,0.022635913046871948,-0.00885811542627249,-0.024033748384946003,-0.025263365784437566,-0.012700321494638213
2015-03-17,2582.5,2606.7,2557.75,2583.7,633659,2615.845338789398,2623.093020135877,2594.405091265096,2659.5600000000004,5.108577317504114,23.5452209902796,-18.436643672775485,15.834424830292255,45.61440553674419,38.02783101819448,12.18762014609759,6.415864449500401,-87.8123798539024,-128.66499442586388,2763.1863171207037,2555.933682879297,7.792741439990324,0.13397328927728228,64.14316634438242,532514,0.04196172080161619,1118653.65,0.5664478902831096,0.008351871365569918,-0.022325651795512158,-0.032104592792387865,0.018945698029956968,0.0004646660212971222,-0.012441591047489264,-0.015246746965931465,-0.0041433182122909565
2015-03-18,2590.95,2599.45,2551.7,2559.35,627585,2604.5462710315182,2617.2982001235246,2593.03038180372,2655.745,-0.358225349733857,18.764531722276907,-19.122757072010764,15.319380459379614,42.858449592707984,33.261479075650755,2.9377880184332135,6.3618078477437905,-97.06221198156679,-137.9796486540266,2767.880043139959,2543.6099568600407,8.444714619811705,0.07018342660426664,62.97222589121225,-95071,-0.02612880267999212,1083532.55,0.5792027198444569,-0.009424468785075635,-0.01810822735032913,-0.07804394812680115,0.018657080899447127,-0.012196298654933484,-0.017659277172531438,-0.022641764558784323,-0.013159740482435048
2015-03-19,2576.0,2605.85,2568.1,2596.25,1224482,2602.8870168252147,2615.3847273850224,2593.156641340829,2651.505,-1.6936607687975993,14.672893224062006,-16.366553992859608,14.675935549938638,47.98699581472706,45.36769158941317,17.10829493087564,10.744567698468815,-82.89170506912437,-94.01506877209877,2765.8825323216956,2537.1274676783046,8.627366897041155,0.2584534353976478,61.79563832755423,1129411,-0.04450409709017214,1079306.6,1.1345080258010096,0.014417723250043979,-0.008705446631412261,-0.05453386744355426,0.014540202214732787,0.007861024844720496,-0.002556385873939215,-0.00737014054309963,0.0011914717993917832
2015-03-20,2596.0,2618.0,2578.85,2610.95,981954,2604.499613460172,2614.9815703500203,2593.854420111777,2648.275,-1.5479915299583809,11.42871627325793,-12.97670780321631,13.761703608929412,49.915502834847985,49.61551359084949,22.75345622119815,14.266513056835668,-77.24654377880185,-68.169769209136,2763.400138436401,2533.149861563599,8.694349222524163,0.3378937888503826,60.178092732728935,2111365,-0.022728234969058552,1083364.6,0.9063929170290408,0.005662012518054871,0.011075183456928706,-0.03170835728457788,0.014994542216434667,0.005758859784283443,0.002470513238410476,-0.001544100940278635,0.006547647365220629
2015-03-23,2616.0,2631.0,2606.0,2617.15,783304,2607.0296907681377,2615.1787003182,2594.7679722642565,2644.3,-0.9216353852270913,8.958645941560926,-9.880281326788017,12.97838871009922,50.74500702671525,51.47215860857293,25.134408602150632,21.66538658474148,-74.86559139784937,-41.33904009015135,2757.9499890013212,2530.650010998679,8.595846840473548,0.3805543219204161,57.66537182324829,2894669,-0.02688175326013732,1082157.5,0.7238354860544791,0.0023746146038798877,0.0214065488038091,-0.01120220643796288,0.009552375675830579,0.0004396024464832152,0.003866919829533039,0.0007532238052080495,0.008552061492747292
2015-03-24,2630.0,2637.0,2582.1,2591.3,1197439,2603.8837526145103,2613.0079093801814,2594.6319733519326,2638.6275,-2.4825058087544676,6.670415591497847,-9.152921400252314,12.46287464898734,47.23255615890855,43.64839122712262,15.207373271889535,21.031746031746106,-84.79262672811046,-57.064561347626935,2750.959910616885,2526.2950893831153,8.514457657769789,0.2893417414435597,57.467845264444854,1697230,-0.06387585899573792,1087031.4,1.1015679951839479,-0.009877156448808821,0.0029415179780936107,-0.01944980512354777,0.021186277158183185,-0.014714828897338333,-0.004856154291093313,-0.008377227407162915,-0.0012858307999584946
2015-03-25,2591.4,2614.0,2545.2,2573.75,1112429,2597.857002091608,2609.439008527437,2593.813072436171,2633.7050000000004,-5.077119322244471,4.320908608749384,-9.398027930993855,12.802539162401244,44.957359239643544,38.95805306531564,12.660753880266157,17.66751191810211,-87.33924611973384,-87.75423162049552,2748.326297759188,2519.0837022408127,8.704186517410845,0.23846483519161432,58.27728488841309,584801,-0.038049380062142,1098453.0,1.0127233481996953,-0.006772662370238991,0.005626428585383092,-0.012583683412940583,0.026731423020883997,-0.006810990198348418,-0.009366489399362073,-0.013866540467192687,-0.007795268552179054
2015-03-26,2553.3,2586.7,2501.0,2513.1,1545821,2580.9056016732866,2600.6809168431246,2590.6478539092623,2626.5375,-11.890253906064117,1.078676105786684,-12.968930011850802,13.919545537503717,38.12293094190486,27.1816586547627,6.767337807606206,11.5451549865873,-93.2326621923938,-136.5695354480229,2751.9894664054746,2501.0855335945253,9.552649935930834,0.047884727317236954,60.236050253526436,-961020,-0.0829693899472906,1125944.2,1.3729108422957372,-0.02356483729966008,-0.032026961964371714,-0.040453599587636835,0.03410130914010578,-0.015744330865938305,-0.0269808609578953,-0.03484975402615283,-0.03085744853338998
