Date,Open,High,Low,Close,Volume,ema_9,ema_21,ema_50,sma_20,macd,macd_signal,macd_diff,adx,rsi_14,rsi_7,stoch_k,stoch_d,williams_r,cci,bb_upper,bb_lower,bb_width,bb_pct,atr_14,obv,cmf,volume_sma,volume_ratio,returns_1d,returns_5d,returns_10d,high_low_pct,close_open_pct,dist_ema9,dist_ema21,dist_ema50
2015-03-13,1060.0,1064.0,1034.6,1042.65,1356695,1058.1892147531014,1059.1282216547402,1039.0685899575449,1064.675,3.1004710094623533,7.935971919044618,-4.835500909582264,31.349572553128457,45.23923320413184,36.391087338193294,10.776439089692339,21.943449148495887,-89.22356091030767,-128.11768639251122,1090.5850849091614,1038.7649150908385,4.8672289495219605,0.07497244649684437,23.636119666094455,22283834,-0.17013869775790158,1915660.9,0.708212502536331,-0.011331310449459342,-0.03912081835775483,-0.010768500948766468,0.028197381671701997,-0.0163679245283018,-0.01490357718611356,-0.015804173648626175,0.0034349110846930587
2015-03-16,1045.0,1057.9,1042.5,1051.55,1337193,1056.8613718024812,1058.4392924134002,1039.5580570180332,1063.9625,2.218664652367579,6.79251046570921,-4.573845813341631,29.492267150623256,48.50479930790572,44.18226772345357,22.690763052208883,19.915841864012,-77.30923694779112,-92.94295488901346,1090.4861097656403,1037.4388902343599,4.985816655312612,0.2660103562509844,23.047825404230572,23621027,-0.12768976589936115,1886089.3,0.7089765049830885,0.008535942070685199,-0.007034938621340969,-0.018343913368185305,0.014645047786600819,0.0062679425837320136,-0.005050993107775465,-0.00655155952013713,0.011404063508123017
2015-03-17,1060.0,1065.9,1042.85,1058.05,1342326,1057.0990974419851,1058.403902194,1040.28323125262,1063.4875,2.021025316725172,5.838213435912403,-3.8171881191872306,28.264602627414636,50.81185174333383,49.457176207468464,31.39223560910312,21.61981258366812,-68.60776439089688,-55.466750248131014,1090.0772889235693,1036.8977110764306,5.000489225039196,0.39775210296648567,23.04798073249983,24963353,-0.09056777873041093,1860846.65,0.7213522941291267,0.006181351338500285,0.005225404968885128,-0.022631749110895605,0.021785359860120205,-0.0018396226415094768,0.0008987312112044156,-0.00033448532110964195,0.016791993523349518
2015-03-18,1060.15,1071.9,1053.2,1063.55,1287083,1058.3892779535881,1058.8717292672727,1041.1956535564389,1062.925,2.2818944945922794,5.126949647648378,-2.845055153056099,27.475683563904674,52.74118629645154,53.770009467041,38.75502008032132,30.946006247211113,-61.24497991967868,-7.297304574951798,1089.0048293706068,1036.8451706293931,4.907181479522419,0.5119824403587625,22.737410680178417,26250436,-0.10042599361383965,1857929.65,0.6927512029317149,0.005198242049052393,0.006720620947512801,-0.01827664189781697,0.01758262423017258,0.003207093335848572,0.00485235489296396,0.004398731355110002,0.02101861355231169
2015-03-19,1071.0,1073.8,1048.7,1052.2,1343393,1057.1514223628706,1058.2652084247934,1041.6271965542257,1061.545,1.5548615770285323,4.41253203352441,-2.8576704564958773,26.38052230194946,48.51238256692507,44.60615966685596,23.56091030789843,31.23605533244096,-76.43908969210158,-32.85417490264127,1086.815375937053,1036.2746240629472,4.761055996128832,0.31509970363563444,22.906167060165668,24907043,-0.14133679350828862,1868761.75,0.718867988388568,-0.010671806685158103,-0.0022757443580503356,-0.012297005538345895,0.023854780459988508,-0.017553688141923394,-0.00470578061477905,-0.005764311371215885,0.010048283069544096
2015-03-20,1051.0,1059.5,1045.95,1055.9,1620809,1056.9011378902965,1058.050189477085,1042.186914336413,1060.6875,1.2626863672330728,3.7825629002661425,-2.5198765330330697,25.14161722851165,49.92201229415561,47.97807688803297,28.514056224899825,30.276662204373196,-71.48594377510018,-57.09856306515026,1085.4977977612116,1035.8772022387884,4.6781540767118655,0.403517885071805,22.237869413010973,26527852,-0.09697476052655342,1872226.9,0.8657118429395497,0.0035164417411139848,0.012708003644559485,-0.026909962215463823,0.012832654607443842,0.004662226450999135,-0.0009481370303024689,-0.00203635711439052,0.01298710641498909
2015-03-23,1055.95,1059.4,1046.0,1047.75,1361685,1055.0709103122372,1057.113808615532,1042.4050745585146,1059.7,0.3692421274533899,3.0998987457035923,-2.7306566182502023,23.991205374605112,46.87756890226366,41.488119385648716,17.603748326640005,23.226238286479425,-82.39625167336,-69.9668920822772,1084.91594733497,1034.48405266503,4.75907281966028,0.26304677668350895,21.60659302636734,25166167,-0.10764089927146298,1870541.6,0.7279629600325381,-0.007718533952078888,-0.003613713090200088,-0.010623229461756423,0.01278931042710579,-0.0077655192007197735,-0.006987268253149295,-0.00893706381821234,0.005101336617977026
2015-03-24,1043.3,1057.0,1035.45,1037.95,2243391,1051.6467282497897,1055.3716441959382,1042.2303657522984,1058.215,-1.1167240675586072,2.2565741830511525,-3.3732982506097597,22.486970772282664,43.44654153793975,34.87087571229149,4.484605087014906,16.86746987951825,-95.5153949129851,-111.7498327607535,1084.841961899548,1031.5880381004517,5.032429496755986,0.11946465998541611,21.602550667341095,22922776,-0.17037025035241685,1909632.55,1.174776267821786,-0.009353376282510095,-0.01899721185199177,-0.013871075008313083,0.020762079098222412,-0.005127959359723866,-0.013195942241716515,-0.016784666116805378,-0.004123865072786159
2015-03-25,1040.05,1046.7,1031.1,1034.25,2652225,1048.1673825998319,1053.4514947235803,1041.9174102326006,1057.3049999999998,-2.5633730913707495,1.2925847281667722,-3.8559578195375215,21.41239740461031,42.19097707304339,32.58184564098417,5.348047538200485,9.145466983951804,-94.65195246179951,-135.45447849920427,1085.8339309298472,1028.7760690701525,5.396537598866424,0.0959364888804962,21.173797048245312,20270551,-0.18031789987940067,1984137.25,1.3367144838392606,-0.003564718917096199,-0.027549245451553683,-0.02101377254011083,0.015083393763596941,-0.005576654968511086,-0.013456497558454777,-0.018565622164447914,-0.0074134979285477975
2015-03-26,1026.9,1032.2,1002.1,1006.95,8950155,1039.9239060798657,1049.2240861123457,1040.5461392430868,1055.7450000000001,-5.845353117532795,-0.1350028409731414,-5.710350276559653,22.0685636860024,34.31191726683937,20.818241544832645,6.0853199498118276,5.305990858342411,-93.91468005018817,-248.87949984298658,1090.9289153591526,1020.5610846408478,6.665229834695389,-0.19342765723921973,21.957811544799217,11320396,-0.24208957554924498,2276308.2,3.9318731092740427,-0.02639593908629434,-0.04300513210416268,-0.045183007775459805,0.029892248870351083,-0.019427402862985728,-0.03274631916169187,-0.04198230906434846,-0.033364257652402585
