Date,Open,High,Low,Close,Volume,ema_9,ema_21,ema_50,sma_20,macd,macd_signal,macd_diff,adx,rsi_14,rsi_7,stoch_k,stoch_d,williams_r,cci,bb_upper,bb_lower,bb_width,bb_pct,atr_14,obv,cmf,volume_sma,volume_ratio,returns_1d,returns_5d,returns_10d,high_low_pct,close_open_pct,dist_ema9,dist_ema21,dist_ema50,future_return,label,label_str
2015-03-13,869.0,869.6,847.0,850.1,2956988,864.3397447222189,872.1481911549846,879.5157732795587,871.6175,-7.693225482126991,-6.301369168024104,-1.3918563141028866,17.576565784106887,41.40681017263525,36.6024768018336,18.48049281314169,27.401323294547108,-81.5195071868583,-61.08284669061349,917.4176667573374,825.8173332426625,10.509235245354178,0.265093650051474,22.274921893866964,-14556476,-0.2415284107337852,3227937.7,0.9160610503728124,-0.0158601528131511,-0.0393807559749138,-0.006370171234878,0.0265851076343959,-0.0217491369390103,-0.016750670182589,-0.0259359971238496,-0.0346027211852237,0.004705328784848861,1,HOLD
2015-03-16,851.5,853.95,840.3,842.1,3163589,859.8917957777753,869.4165374136223,878.0484880529094,867.8474999999999,-9.078960641469848,-6.856887462713253,-2.2220731787565957,18.028367747601667,39.21273304957782,32.55214629985683,7.529089664613283,21.08145106091716,-92.47091033538672,-90.68851887150952,910.2033670670296,825.49163293297,9.761131320198508,0.1960574557563255,21.658856044305047,-17720065,-0.2826309479873795,3301613.6,0.9581948051098408,-0.0094106575696977,-0.0316794112574023,-0.0266427787088943,0.016209476309227,-0.0110393423370522,-0.0211278895354177,-0.0324385909198697,-0.0426890963696822,-0.0001781261132881573,1,HOLD
2015-03-17,850.55,859.9,841.0,856.85,4359100,859.2834366222203,868.2741249214748,877.2171747959326,865.55,-8.884548465553507,-7.262419663281305,-1.6221288022722025,18.005784044570596,44.9994695671047,45.519947134051066,27.72073921971254,17.910107232489167,-72.27926078028746,-60.06421960586738,904.955063126455,826.1449368735449,9.105207816175852,0.3896080946237708,21.46179489828325,-13360965,-0.2005618827959633,3379370.55,1.2899147742173465,0.0175157344733405,-0.0026770645405341,-0.0085623372866646,0.0220575363249109,0.0074069719593205,-0.0028399797189942,-0.0133327010812566,-0.0237698252855605,-0.010386882184746482,1,HOLD
2015-03-18,857.0,872.25,854.7,868.65,2118940,861.1567492977763,868.3082953831589,876.8812071568764,863.9,-7.689672276837882,-7.347870185992621,-0.3418020908452615,17.140237468409815,49.168443410782544,53.808796576479565,40.87959625090125,25.376475045075683,-59.12040374909876,0.5623419695922559,899.7210692191048,828.0789307808951,8.292873994468076,0.5663017618338795,21.182380976977303,-11242025,-0.1846268511204427,3372911.35,0.6282228556051436,0.013771371885394,0.0148373152637419,-0.0356904973357016,0.0202037644620963,0.0135939323220536,0.008626317506733,0.0003933743358557,-0.0094758615747152,-0.027341276693720107,0,SELL
2015-03-19,875.55,876.7,854.1,856.15,3185218,860.1553994382211,867.2029958028718,876.0682186409205,861.6049999999999,-7.663035122979863,-7.41090317339007,-0.2521319495897938,16.052765685202885,45.25514520140159,45.292383763314334,22.855082912761382,30.48513946112505,-77.14491708723862,-5.427869536931554,892.9579727458162,830.2520272541836,7.277806592537477,0.4130066541979206,21.283639478621783,-14427243,-0.2342448019642765,3423016.5,0.930529549010354,-0.0143901456282737,-0.0088562167168325,-0.0357042293180155,0.0263972434736903,-0.0221575009993717,-0.0046783851407126,-0.0129101159877028,-0.0232648702224148,-0.03136132687029147,0,SELL
2015-03-20,857.9,861.15,848.6,854.1,2378572,858.944319550577,866.011814366247,875.2067198706883,860.655,-7.718370285934725,-7.472396595899001,-0.2459736900357239,15.376176850055773,44.62782291418873,43.96112386548186,19.899062725306507,27.87791396298971,-80.1009372746935,-45.781889002129525,891.7071641757848,829.6028358242152,7.215937669747998,0.3944518011225818,20.65980808729165,-16805815,-0.1904341437846163,3328023.25,0.7147101511385174,-0.0023944402265957,0.0047053287848488,-0.0348607265947228,0.0146938297623228,-0.0044294206784006,-0.0056718411785235,-0.013946627287492,-0.024712234949875,-0.049642898957967474,0,SELL
2015-03-23,856.5,864.0,838.1,841.95,3029112,855.5454556404617,863.8243766965882,873.9025347777201,860.1800000000001,-8.642996179578176,-7.706516512634836,-0.93647966694334,15.342271844241534,41.000248395102965,36.53565650621414,5.380852550663906,16.044999396243927,-94.61914744933608,-80.11210327812536,892.0604548273687,828.2995451726314,7.412507807056355,0.2140881443079356,21.03410750962796,-19834927,-0.1887412914644747,3318276.7,0.9128569657858852,-0.0142255005268703,-0.0001781261132881,-0.031851894440292,0.0307619217293188,-0.0169877408056041,-0.0161475807832551,-0.0259806125026285,-0.0379506321963537,-0.03705683235346524,0,SELL
2015-03-24,842.1,854.3,842.1,847.95,2111750,854.0263645123695,862.3812515423529,872.8847883158487,860.5049999999999,-8.79029001443189,-7.923271212994248,-0.8670188014376414,15.310788624556883,43.44503542056408,42.16393414101316,13.76659678546475,13.015504020478383,-86.23340321453524,-81.4141840974705,891.7410833012061,829.2689166987936,7.259942313224499,0.2990305013766722,20.413814116083103,-17723177,-0.1580543995055257,3195895.7,0.660769373668859,0.0071263139141279,-0.0103868821847464,-0.013036140371297,0.0143876407807063,0.0069469184182401,-0.0071659467095576,-0.0170189887874907,-0.0294059653468349,-0.025885960257090668,0,SELL
2015-03-25,849.0,849.5,841.0,844.9,2346393,852.2010916098957,860.7920468566845,871.7873456367959,860.5925000000001,-9.048821765221078,-8.148381323439615,-0.9004404417814627,15.346631452353815,42.48137789794209,40.05714490576907,11.21187139323983,10.119773576456158,-88.78812860676017,-98.18347093403654,891.6428828478797,829.5421171521205,7.216047745682104,0.2473058532501843,19.56282739350574,-20069570,-0.1235159413341697,3138645.05,0.7475815081415467,-0.0035969101951767,-0.0273412766937201,-0.012909632571996,0.0100603621730382,-0.004829210836278,-0.008641367747539,-0.0188093820057811,-0.0318231099973912,-0.01047461238016334,1,HOLD
2015-03-26,841.1,849.25,824.1,829.3,4713693,847.6208732879167,857.9291335060767,870.1211752196666,859.9575000000001,-10.392699099711535,-8.597244878694,-1.7954542210175362,16.28482416919491,37.85619450987004,30.856827906018736,7.6866223207685636,10.888363499824376,-92.31337767923144,-155.57598438401146,892.9608524812238,826.9541475187764,7.675577567780666,0.0355396089315195,19.96191115111247,-24783263,-0.152859889481616,3129062.8,1.5064232651386864,-0.018463723517576,-0.0313613268702914,-0.0399398008798332,0.0303267816230555,-0.0140292474141006,-0.0220919730952812,-0.0345220469143576,-0.0492236527428755,-0.0056071385505848115,1,HOLD
